_NAME_,_PRICE_,_CUSINE_CATEGORY_,_CITY_,_REGION_,_URL_,_PAGE_NO_,_CUSINE_TYPE_,_TIMING_,_RATING_TYPE_,_RATING_,_VOTES_
"""7 Mugs Fastfood & Cafe""","""100""","""Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/7-mugs-fastfood-cafe-cidco/info""","""15""","""Quick Bites""","""10am to 10pm(Mon-Sun)""","""Average""","""3.3""","""8"""
"""Chai Pakodi - The Urban Cafe""","""400""","""Fast Food,Tea,Beverages""","""Aurangabad""","""Gadia Vihar""","""https://www.zomato.com/aurangabad/chai-pakodi-the-urban-cafe-gadia-vihar/info""","""16""","""Quick Bites""","""11am to 1030pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Sakhis Kitchen""","""200""","""Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/sakhis-kitchen-1-cidco/info""","""16""","""Quick Bites""","""11am to 4pm,7pm to 11pm(Mon-Sun)""","""Good""","""3.7""","""54"""
"""Sai Sandesh Refreshment""","""100""","""South Indian,North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/sai-sandesh-refreshment-cidco/info""","""16""","""Quick Bites""","""730am to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Sadguru Nashta Center""","""200""","""Maharashtrian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/sadguru-nashta-center-cidco/info""","""16""","""Quick Bites""","""10am to 9pm(Mon-Sun)""","""Average""","""3.3""","""12"""
"""Creamy Nuts""","""200""","""Desserts,Beverages""","""Aurangabad""","""Gadia Vihar""","""https://www.zomato.com/aurangabad/creamy-nuts-gadia-vihar/info""","""16""","""Dessert Parlor""","""830am to 10pm(Mon-Sun)""","""Average""","""3.1""","""4"""
"""Parivar Mithai & Namkin""","""350""","""Mithai,Fast Food""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/parivar-mithai-namkin-usmanpura/info""","""16""","""Sweet Shop""","""10am to 9pm(Mon-Sun)""","""Average""","""3.1""","""6"""
"""New Chinese Corner""","""200""","""Chinese""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/new-chinese-corner-cidco/info""","""16""","""Kiosk""","""3pm to 1030pm(Mon-Sun)""","""Average""","""3.1""","""6"""
"""Hotel Dawat Inn""","""800""","""North Indian""","""Aurangabad""","""Waluj""","""https://www.zomato.com/aurangabad/hotel-dawat-inn-waluj/info""","""16""","""Casual Dining""","""7am to 10pm(Mon-Sun)""","""Average""","""3.0""","""8"""
"""Cafe Delicious Dream""","""100""","""Beverages,Ice Cream,Healthy Food""","""Aurangabad""","""Ulkanagari""","""https://www.zomato.com/aurangabad/cafe-delicious-dream-ulkanagari/info""","""16""","""Quick Bites""","""10am to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Lucky Bakers""","""200""","""Bakery,Desserts""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/lucky-bakers-cidco/info""","""16""","""Bakery""","""11am to 10pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""New Adarsh Hotel""","""200""","""Fast Food""","""Aurangabad""","""Harsul""","""https://www.zomato.com/aurangabad/new-adarsh-hotel-harsul/info""","""16""","""Quick Bites""","""10am to 10pm(Mon-Sun)""","""Average""","""3.2""","""5"""
"""New Happy Foods""","""300""","""Chinese,South Indian""","""Aurangabad""","""Gadia Vihar""","""https://www.zomato.com/aurangabad/new-happy-foods-gadia-vihar/info""","""16""","""Quick Bites""","""11am to 10pm(Mon-Sun)""","""Average""","""3.1""","""7"""
"""Celebration Cakes & Baker's""","""300""","""Bakery,Desserts""","""Aurangabad""","""MIDC""","""https://www.zomato.com/aurangabad/celebration-cakes-bakers-midc/info""","""16""","""Quick Bites""","""6am to 1030pm(Mon-Sun)""","""Average""","""3.1""","""4"""
"""Swad Maharashtracha""","""100""","""Fast Food,Street Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/swad-maharashtracha-cidco/info""","""16""","""Quick Bites""","""10am to 9pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Zaika Chinese Fast Food""","""300""","""Chinese""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/zaika-chinese-fast-food-cidco/info""","""16""","""Quick Bites""","""10am to 10pm(Mon-Sun)""","""Average""","""3.0""","""6"""
"""Shree Swami Samarth Mahila Gruh Udyog""","""150""","""Maharashtrian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/shree-swami-samarth-mahila-gruh-udyog-cidco/info""","""17""","""none""","""10am to 9pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Baker's Spot""","""100""","""Desserts""","""Aurangabad""","""Gadia Vihar""","""https://www.zomato.com/aurangabad/bakers-spot-gadia-vihar/info""","""17""","""Dessert Parlor""","""10am to 10pm(Mon-Sun)""","""Average""","""2.9""","""8"""
"""Food Lover""","""150""","""Fast Food,Chinese""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/food-lover-1-cidco/info""","""17""","""none""","""11am to 5pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Indian Chatpata Street Food""","""100""","""Fast Food""","""Aurangabad""","""Ulkanagari""","""https://www.zomato.com/aurangabad/indian-chatpata-street-food-ulkanagari/info""","""17""","""Quick Bites""","""10am to 9pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Rasraj Juice & Snacks Center""","""300""","""Fast Food,Beverages""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/rasraj-juice-snacks-center-usmanpura/info""","""17""","""Quick Bites""","""11am to 10pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Hotel Balaji""","""450""","""Fast Food,Maharashtrian""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/hotel-balaji-usmanpura/info""","""17""","""Quick Bites""","""8am to 10pm(Mon-Sun)""","""Average""","""2.8""","""4"""
"""Gopi Chaat & Chinese""","""150""","""Chinese,Street Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/gopi-chaat-chinese-cidco/info""","""17""","""none""","""10am to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Indian Snacks""","""200""","""Street Food""","""Aurangabad""","""Shahgunj""","""https://www.zomato.com/aurangabad/indian-snacks-shahgunj/info""","""17""","""Quick Bites""","""9am to 9pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Eat N Smile""","""300""","""Fast Food""","""Aurangabad""","""Shahgunj""","""https://www.zomato.com/aurangabad/eat-n-smile-shahgunj/info""","""17""","""Quick Bites""","""10am to 10pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Hotel Bagga International""","""800""","""Mughlai,North Indian,Chinese,Continental,Biryani""","""Aurangabad""","""Hotel Bagga International-- Akashwani""","""https://www.zomato.com/aurangabad/hotel-bagga-international-akashwani/info""","""17""","""Casual Dining""","""11am to 1130pm(Mon-Sun)""","""Good""","""3.7""","""76"""
"""Om Sai Hotel""","""300""","""North Indian""","""Aurangabad""","""MIDC""","""https://www.zomato.com/aurangabad/om-sai-hotel-midc/info""","""17""","""Quick Bites""","""11am to 10pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Sharmas Fast Food Centre""","""100""","""Fast Food,Chinese""","""Aurangabad""","""Ulkanagari""","""https://www.zomato.com/aurangabad/sharmas-fast-food-centre-ulkanagari/info""","""17""","""Quick Bites""","""11am to 9pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Maya's Food""","""250""","""North Indian""","""Aurangabad""","""Chikalthana""","""https://www.zomato.com/aurangabad/mayas-food-chikalthana/info""","""17""","""none""","""11am to 9pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Hotel Green Land""","""200""","""North Indian,Chinese""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/hotel-green-land-cidco/info""","""17""","""Quick Bites""","""10am to 10pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Jab We Met cafe""","""150""","""Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/jab-we-met-cafe-cidco/info""","""17""","""Quick Bites""","""1230pm to 1030pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Foodies ET Al India Private Limited""","""300""","""North Indian""","""Aurangabad""","""MIDC""","""https://www.zomato.com/aurangabad/foodies-et-al-india-private-limited-midc/info""","""18""","""Quick Bites""","""10am to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Dalchini Deli And Delivery""","""150""","""North Indian,Italian,Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/dalchini-deli-and-delivery-cidco/info""","""18""","""Quick Bites""","""730am to 930pm(Mon-Sun)""","""Average""","""3.1""","""4"""
"""Delish Caters""","""200""","""North Indian,Kebab""","""Aurangabad""","""Harsul""","""https://www.zomato.com/aurangabad/delish-caters-harsul/info""","""18""","""none""","""10am to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Royal Tea Snacks Chinese""","""100""","""Chinese,Fast Food,Beverages""","""Aurangabad""","""Nirala Bazar""","""https://www.zomato.com/aurangabad/royal-tea-snacks-chinese-nirala-bazar/info""","""18""","""Quick Bites""","""11am to 930pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Inspiration Chocolates""","""200""","""Desserts""","""Aurangabad""","""Chikalthana""","""https://www.zomato.com/aurangabad/inspiration-chocolates-chikalthana/info""","""18""","""Dessert Parlor""","""11am to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Sai Leela""","""300""","""South Indian,Chinese""","""Aurangabad""","""Ulkanagari""","""https://www.zomato.com/aurangabad/hotel-sai-leela-ulkanagari/info""","""18""","""Quick Bites""","""11am to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Gajanan Poli Bhaji Kendra""","""200""","""Maharashtrian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/gajanan-poli-bhaji-kendra-cidco/info""","""18""","""Quick Bites""","""10am to 9pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""SP's Food - Pure Veg""","""150""","""North Indian,South Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/sps-food-pure-veg-cidco/info""","""18""","""Quick Bites""","""9am to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Prathmesh Food Products""","""100""","""Bakery""","""Aurangabad""","""Gadia Vihar""","""https://www.zomato.com/aurangabad/prathmesh-food-products-gadia-vihar/info""","""18""","""Bakery""","""10am to 10pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Ashish Omlate Center""","""100""","""Street Food""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/ashish-omlate-center-usmanpura/info""","""18""","""Quick Bites""","""8am to 1030pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Vivan Bakers & Cafe""","""200""","""Desserts""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/vivan-bakers-cafe-cidco/info""","""18""","""Dessert Parlor""","""1130am to 1030pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Nischit Kolhapur""","""550""","""North Indian""","""Aurangabad""","""Mondha""","""https://www.zomato.com/aurangabad/nischit-kolhapur-mondha/info""","""18""","""Quick Bites""","""8am to 6pm(Mon-Sun)""","""Average""","""3.1""","""4"""
"""Vijay Snacks Corner""","""100""","""Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/vijay-snacks-corner-cidco/info""","""18""","""Quick Bites""","""11am to 10pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Food Adda""","""200""","""North Indian""","""Aurangabad""","""Nirala Bazar""","""https://www.zomato.com/aurangabad/food-adda-1-nirala-bazar/info""","""18""","""Quick Bites""","""10am to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Cool 9 Cafe""","""300""","""Fast Food""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/cool-9-cafe-usmanpura/info""","""18""","""Quick Bites""","""10am to 9pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Tasty Treats""","""150""","""Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/tasty-treats-cidco/info""","""19""","""Quick Bites""","""10am to 11am(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Samosa Express""","""200""","""Street Food,Fast Food""","""Aurangabad""","""Gadia Vihar""","""https://www.zomato.com/aurangabad/samosa-express-gadia-vihar/info""","""19""","""Quick Bites""","""8am to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Holiday""","""400""","""North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/hotel-holiday-cidco/info""","""19""","""Quick Bites""","""1030am to 330pm,7pm to 1030pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Aarti Mewad Bhojnalaya""","""300""","""North Indian""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/aarti-mewad-bhojnalaya-usmanpura/info""","""19""","""Quick Bites""","""11am to 3pm,6pm to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Shree Fast Food""","""300""","""North Indian,Fast Food""","""Aurangabad""","""Gadia Vihar""","""https://www.zomato.com/aurangabad/shree-fast-food-gadia-vihar/info""","""19""","""Casual Dining""","""7am to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Jannatul Firdaus""","""300""","""Biryani""","""Aurangabad""","""Jaswantpura""","""https://www.zomato.com/aurangabad/jannatul-firdaus-jaswantpura/info""","""19""","""Quick Bites""","""10am to 9pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Harshshri Food Corner""","""200""","""Chinese,South Indian,Fast Food,Street Food""","""Aurangabad""","""MIDC""","""https://www.zomato.com/aurangabad/harshshri-food-corner-midc/info""","""19""","""Quick Bites""","""5pm to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Fresh Point Juice Box""","""100""","""Juices""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/fresh-point-juice-box-cidco/info""","""19""","""Beverage Shop""","""11am to 10pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Fresh Juice Centre""","""150""","""Beverages,Juices""","""Aurangabad""","""Mondha""","""https://www.zomato.com/aurangabad/fresh-juice-centre-mondha/info""","""19""","""Beverage Shop""","""9am to 11pm(Mon-Sun)""","""Good""","""3.8""","""43"""
"""Shahi Darbar Restaurant""","""200""","""North Indian,Chinese""","""Aurangabad""","""Shahgunj""","""https://www.zomato.com/aurangabad/shahi-darbar-restaurant-shahgunj/info""","""19""","""none""","""12noon to 10pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Aswad Poli Bhaji Kendra""","""300""","""Maharashtrian""","""Aurangabad""","""Waluj""","""https://www.zomato.com/aurangabad/aswad-poli-bhaji-kendra-4-waluj/info""","""19""","""Quick Bites""","""7am to 10pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Frestelsen""","""300""","""Desserts""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/frestelsen-cidco/info""","""19""","""Dessert Parlor""","""9am to 9pm(Mon-Sat),Closed(Sun)""","""Not rated""","""-""","""-"""
"""Om Bakers Point""","""100""","""Bakery""","""Aurangabad""","""Ulkanagari""","""https://www.zomato.com/aurangabad/om-bakers-point-ulkanagari/info""","""19""","""Bakery""","""11am to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Annashri Foods South Indian""","""100""","""South Indian""","""Aurangabad""","""MIDC""","""https://www.zomato.com/aurangabad/annashri-foods-south-indian-1-midc/info""","""19""","""Quick Bites""","""9am to 12noon,5pm to 930pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Monginis""","""350""","""Bakery,Desserts""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/monginis-1-cidco/info""","""19""","""Bakery""","""1030am to 1030pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Shahi Mughal Darbar""","""750""","""North Indian,Mughlai,Chinese""","""Aurangabad""","""Shahgunj""","""https://www.zomato.com/aurangabad/shahi-mughal-darbar-shahgunj/info""","""2""","""Casual Dining""","""11am to 1130pm(Mon-Sun)""","""Very Good""","""4.4""","""228"""
"""Ashoka's Veg Restaurant""","""400""","""South Indian,Chinese,North Indian""","""Aurangabad""","""Nirala Bazar""","""https://www.zomato.com/aurangabad/ashokas-veg-restaurant-nirala-bazar/info""","""2""","""Quick Bites""","""730am to 11pm(Mon-Sun)""","""Very Good""","""4.0""","""280"""
"""Icy Spicy""","""200""","""Desserts,Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/icy-spicy-cidco/info""","""2""","""Quick Bites""","""12noon to 11pm(Mon-Sun)""","""Very Good""","""4.3""","""278"""
"""Indiana Veg Restaurant""","""450""","""South Indian,North Indian,Chinese,Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/indiana-veg-restaurant-cidco/info""","""2""","""Casual Dining""","""8am to 11pm(Mon-Sun)""","""Very Good""","""4.1""","""284"""
"""Kareem's Fine Dining""","""700""","""Biryani,Rolls,North Indian,Kebab""","""Aurangabad""","""Nirala Bazar""","""https://www.zomato.com/aurangabad/kareems-fine-dining-nirala-bazar/info""","""2""","""Casual Dining""","""12noon to 11pm(Mon-Sun)""","""Very Good""","""4.1""","""294"""
"""Bombay Bandra Famous Faluda & Chat""","""200""","""Desserts""","""Aurangabad""","""Shahgunj""","""https://www.zomato.com/aurangabad/bombay-bandra-famous-faluda-chat-shahgunj/info""","""2""","""none""","""11am to 11pm(Mon-Sun)""","""Very Good""","""4.3""","""131"""
"""The Chocolate Room""","""500""","""Cafe,Desserts""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/the-chocolate-room-1-cidco/info""","""2""","""Café""","""10am to 12midnight(Mon-Sun)""","""Very Good""","""4.0""","""208"""
"""Uttam Mithai Bhandar""","""200""","""Mithai,Street Food""","""Aurangabad""","""Gulmandi""","""https://www.zomato.com/aurangabad/uttam-mithai-bhandar-gulmandi/info""","""2""","""Sweet Shop""","""11am to 11pm(Mon-Sun)""","""Very Good""","""4.2""","""244"""
"""Kream N Krunch""","""1000""","""North Indian,Chinese,Continental,Italian""","""Aurangabad""","""Akashwani""","""https://www.zomato.com/aurangabad/kream-n-krunch-akashwani/info""","""2""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Very Good""","""4.2""","""407"""
"""Safa Restaurant""","""200""","""Fast Food,North Indian""","""Aurangabad""","""Nirala Bazar""","""https://www.zomato.com/aurangabad/safa-restaurant-nirala-bazar/info""","""2""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Very Good""","""4.1""","""113"""
"""Mauj Restaurant""","""500""","""Italian,Fast Food,North Indian,Chinese""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/mauj-restaurant-cidco/info""","""2""","""Casual Dining""","""1030am to 11pm(Mon-Sun)""","""Very Good""","""4.2""","""241"""
"""New Sagar Restaurant""","""200""","""North Indian,Chinese,Mughlai""","""Aurangabad""","""Nirala Bazar""","""https://www.zomato.com/aurangabad/new-sagar-restaurant-nirala-bazar/info""","""2""","""Quick Bites""","""8am to 11pm(Mon-Sun)""","""Good""","""3.9""","""126"""
"""Kailash Veg Restaurant""","""300""","""North Indian""","""Aurangabad""","""MIDC""","""https://www.zomato.com/aurangabad/kailash-veg-restaurant-midc/info""","""2""","""Casual Dining""","""8am to 11pm(Mon-Sun)""","""Very Good""","""4.2""","""179"""
